neighbour IDP?;neighbour code;neighbour in CSN;neighbour in SIGNOR;neighbour in ReactomeFI;neighbour disorder content;neighbour preclinical target;neighbour MCG target;target code;target in CSN;target in SIGNOR;target in ReactomeFI;target of small molecule;target of antibody;targetneighbour;target disorder content;both in CSN;both in SIGNOR;both in ReactomeFI;both in all 3;in triangle - CSN;in  triangle - SIGNOR;in  triangle - ReactomeFI;not in any triangle;no. of triangles - CSN;no. of triangles - SIGNOR;no. of triangles - ReactomeFI;no. of in cycle - CSN;no. of in  cycle - SIGNOR;no. of in  cycle - ReactomeFI;no. of in unbalanced triangle - CSN;no. of in  unbalanced triangle - SIGNOR;no. of in  unbalanced triangle - ReactomeFI;neighbour – target inhibition - CSN;target – neighbour stimulation - CSN;neighbour – target stimulation - CSN;target – neighbour inhibition - CSN;neighbour – target inhibition - SIGNOR;target – neighbour stimulation - SIGNOR;neighbour – target stimulation - SIGNOR;target – neighbour inhibition - SIGNOR;neighbour – target inhibition - ReactomeFI;target – neighbour stimulation - ReactomeFI;neighbour – target stimulation - ReactomeFI;target – neighbour inhibition - ReactomeFI;neighbour third partner - CSN;target third partner - CSN;neighbour third partner - SIGNOR;target third partner - SIGNOR;neighbour third partner - ReactomeFI;target third partner - ReactomeFI;neighbour bridgeness - CSN;neighbour betweenness - CSN;target bridgeness - CSN;target betweenness - CSN;neighbour bridgeness - SIGNOR;neighbour betweenness - SIGNOR;target bridgeness - SIGNOR;target betweenness - SIGNOR;neighbour bridgeness - ReactomeFI;neighbour betweenness - ReactomeFI;target bridgeness - ReactomeFI;target betweenness - ReactomeFI;prognostic;predisposing;diagnostic;predictive
1;106;1;1;1;0.0414;0;0;100;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;58;0;0;10;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000215;762.399806;0.000642;10481.32564;109.596942;48738.69735;6.729464;54148.31223;0.226718;152814.2476;0.037608;54779.86036;1;1;1;0
1;110;1;1;1;0.0703;0;0;100;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;2;0;62;0;0;14;1;0;;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0.025377;20673.27086;0.000642;10481.32564;99.554448;69869.81168;6.729464;54148.31223;0.046798;120532.0675;0.037608;54779.86036;1;1;0;0
1;87;1;1;1;0.1331;0;0;100;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;12;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.001798;1283.186096;0.000642;10481.32564;0.000006;0;6.729464;54148.31223;0.020455;4307.834285;0.037608;54779.86036;1;0;0;0
1;181;1;1;1;0.12;0;0;100;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;51;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.00238;554.822061;0.000642;10481.32564;0.361637;13196.46812;6.729464;54148.31223;0.441463;78035.84905;0.037608;54779.86036;1;0;1;0
1;72;1;1;1;0.1567;0;0;100;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;2;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.048112;62384.57186;0.000642;10481.32564;4.294762;996999.4336;6.729464;54148.31223;2.03794;542579.0695;0.037608;54779.86036;1;1;1;1
1;126;1;1;1;0.0547;0;0;100;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;4;7;79;0;1;15;0;3;;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0.001093;8189.64431;0.000642;10481.32564;0.427705;53825.97964;6.729464;54148.31223;4.501751;2580999.429;0.037608;54779.86036;1;1;1;1
1;147;1;1;1;0.0623;0;0;100;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;1;37;0;0;6;0;0;;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0.000086;1608.898984;0.000642;10481.32564;0.018481;1587.78344;6.729464;54148.31223;1.076275;533197.2942;0.037608;54779.86036;1;0;1;0
1;127;1;1;1;0.0378;0;0;100;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;3;0;0;1;0;0;2;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.000003;0;0.000642;10481.32564;3.785992;7670.322135;6.729464;54148.31223;0.065352;9005.880139;0.037608;54779.86036;1;1;1;1
1;201;0;1;1;0.1015;1;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;17;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001371;7745.244079;0.395234;482.303919;0.668514;195725.6435;0.002568;10661.23274;0.942425;284291.8298;1;1;1;0
1;103;1;1;1;0.0341;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;5;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.068941;1340.513752;0.001371;7745.244079;0.000572;650.52756;0.668514;195725.6435;0.183737;7543.183814;0.942425;284291.8298;1;1;1;1
1;94;0;1;1;0.8354;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0.001371;7745.244079;0.00341;0;0.668514;195725.6435;0.025633;30510.31311;0.942425;284291.8298;1;0;0;0
1;35;0;1;1;0.2632;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;17;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0.001371;7745.244079;0.000008;0;0.668514;195725.6435;0.01446;8506.538084;0.942425;284291.8298;1;0;0;0
1;46;1;1;1;0.3188;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;17;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.00001;2383.523167;0.001371;7745.244079;0.474235;45.421783;0.668514;195725.6435;0.013296;5868.710725;0.942425;284291.8298;1;0;1;0
1;57;0;1;1;0.2418;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;20;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0.001371;7745.244079;0.000008;0;0.668514;195725.6435;0.024502;29982.81845;0.942425;284291.8298;1;0;0;0
1;157;1;1;1;0.0739;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;18;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000001;0;0.001371;7745.244079;3.092748;13963.12195;0.668514;195725.6435;0.055609;174829.5377;0.942425;284291.8298;1;0;1;1
1;23;1;1;1;0.0107;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;11;96;0;1;34;0;1;;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0.032605;20023.93887;0.001371;7745.244079;5.147888;278911.0165;0.668514;195725.6435;0.213382;391241.0227;0.942425;284291.8298;1;1;1;1
1;36;1;1;1;0.2135;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;51;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000141;2817.465142;0.001371;7745.244079;2.023634;35011.37522;0.668514;195725.6435;0.079333;71954.5047;0.942425;284291.8298;1;1;1;1
1;207;0;1;1;0.2292;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.001371;7745.244079;3.536925;20404.06526;0.668514;195725.6435;0.003079;23870.00905;0.942425;284291.8298;1;1;1;1
1;116;1;1;1;0.0271;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;24;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000004;0;0.001371;7745.244079;0.001278;25026.3772;0.668514;195725.6435;0.009829;4048.892016;0.942425;284291.8298;1;0;1;0
1;252;1;1;1;0.0311;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;3;0;0;0;0;0;2;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.006554;15010.91892;0.001371;7745.244079;2.414149;4852.833457;0.668514;195725.6435;0.011298;10404.17876;0.942425;284291.8298;1;0;1;0
1;53;1;1;1;0.1483;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;52;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.000363;2808.150597;0.001371;7745.244079;8.758269;16438.24326;0.668514;195725.6435;0.13912;44637.15365;0.942425;284291.8298;1;0;1;0
1;26;0;1;1;0.1058;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;84;0;0;18;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.001371;7745.244079;22.049491;50254.39348;0.668514;195725.6435;3.770542;404892.1513;0.942425;284291.8298;1;1;1;1
1;86;1;1;1;0.2101;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;42;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.000004;1199.166368;0.001371;7745.244079;0.212043;2443.187475;0.668514;195725.6435;0.014322;10461.19506;0.942425;284291.8298;1;0;0;0
1;40;1;1;1;0.0896;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;46;0;0;16;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000031;431.695785;0.001371;7745.244079;1.343118;2539.325414;0.668514;195725.6435;0.010484;80542.94081;0.942425;284291.8298;1;1;1;1
1;41;1;1;1;0.0589;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;36;0;0;7;0;0;;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.011649;13149.72429;0.001371;7745.244079;15.074483;149105.3706;0.668514;195725.6435;0.86293;136310.7007;0.942425;284291.8298;1;1;1;0
1;39;0;1;1;0.0455;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001371;7745.244079;0.523621;3033.998744;0.668514;195725.6435;0.010487;16532.93102;0.942425;284291.8298;1;0;0;0
1;63;1;1;1;0.0225;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;4;33;0;0;9;0;1;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0.00065;12628.53075;0.001371;7745.244079;2.371876;40339.09798;0.668514;195725.6435;0.014865;15137.85004;0.942425;284291.8298;1;1;1;1
1;96;0;1;1;0.0989;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;29;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001371;7745.244079;0.000035;0;0.668514;195725.6435;0.004279;9570.114402;0.942425;284291.8298;1;1;1;1
1;42;1;1;1;0.0707;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;62;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.005456;4827.088831;0.001371;7745.244079;43.660291;89550.06219;0.668514;195725.6435;0.159454;95399.07464;0.942425;284291.8298;1;0;1;1
1;47;1;1;1;0.1211;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;68;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.000735;1510.02932;0.001371;7745.244079;29.131761;27720.7776;0.668514;195725.6435;0.328734;131827.0082;0.942425;284291.8298;1;0;1;0
1;52;1;1;1;0.0144;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;44;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000056;89.771816;0.001371;7745.244079;5.151793;21444.15799;0.668514;195725.6435;0.411088;27729.09211;0.942425;284291.8298;1;1;1;1
1;25;1;1;1;0.3804;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;2;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.000577;64.476284;0.001371;7745.244079;40.056427;105318.1388;0.668514;195725.6435;14.3138;1281551.44;0.942425;284291.8298;1;1;1;1
1;105;1;1;1;0.3407;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;20;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.476171;3336.936455;0.001371;7745.244079;8.660335;33311.68536;0.668514;195725.6435;0.188854;92065.19084;0.942425;284291.8298;1;1;1;1
1;27;0;1;1;0.0581;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;32;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001371;7745.244079;0.007034;0.563147;0.668514;195725.6435;0.220252;37360.07752;0.942425;284291.8298;1;1;1;1
1;106;1;1;1;0.0414;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;92;0;0;18;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.000215;762.399806;0.001371;7745.244079;109.596942;48738.69735;0.668514;195725.6435;0.226718;152814.2476;0.942425;284291.8298;1;1;1;0
1;85;0;1;1;0.5836;0;0;13;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;40;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001371;7745.244079;0.046121;73.907483;0.668514;195725.6435;0.000367;1262.390919;0.942425;284291.8298;1;1;1;0
1;32;1;1;1;0.0293;0;1;13;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;3;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.048995;14008.53255;0.001371;7745.244079;5.827592;86734.95195;0.668514;195725.6435;0.224211;84013.94301;0.942425;284291.8298;1;1;1;1
1;175;1;1;1;0.225;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;63;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000117;844.720344;0.001371;7745.244079;34.74453;96531.58011;0.668514;195725.6435;0.697665;434783.3153;0.942425;284291.8298;1;0;1;1
1;110;1;1;1;0.0703;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;79;0;0;10;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.025377;20673.27086;0.001371;7745.244079;99.554448;69869.81168;0.668514;195725.6435;0.046798;120532.0675;0.942425;284291.8298;1;1;0;0
1;181;1;1;1;0.12;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;57;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.00238;554.822061;0.001371;7745.244079;0.361637;13196.46812;0.668514;195725.6435;0.441463;78035.84905;0.942425;284291.8298;1;0;1;0
1;72;1;1;1;0.1567;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;75;0;0;15;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.048112;62384.57186;0.001371;7745.244079;4.294762;996999.4336;0.668514;195725.6435;2.03794;542579.0695;0.942425;284291.8298;1;1;1;1
1;126;1;1;1;0.0547;0;0;13;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;3;7;81;0;1;14;0;3;;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0.001093;8189.64431;0.001371;7745.244079;0.427705;53825.97964;0.668514;195725.6435;4.501751;2580999.429;0.942425;284291.8298;1;1;1;1
1;147;1;1;1;0.0623;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;36;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000086;1608.898984;0.001371;7745.244079;0.018481;1587.78344;0.668514;195725.6435;1.076275;533197.2942;0.942425;284291.8298;1;0;1;0
1;127;1;1;1;0.0378;0;0;13;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;2;19;0;1;12;0;2;;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0.000003;0;0.001371;7745.244079;3.785992;7670.322135;0.668514;195725.6435;0.065352;9005.880139;0.942425;284291.8298;1;1;1;1
1;157;1;1;1;0.0739;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;6;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000001;0;0.000015;553.689357;3.092748;13963.12195;2.979032;14296.09861;0.055609;174829.5377;0.011023;20558.58677;1;0;1;1
1;23;1;1;1;0.0107;0;1;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;54;0;0;29;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.032605;20023.93887;0.000015;553.689357;5.147888;278911.0165;2.979032;14296.09861;0.213382;391241.0227;0.011023;20558.58677;1;1;1;1
1;36;1;1;1;0.2135;0;1;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;23;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000141;2817.465142;0.000015;553.689357;2.023634;35011.37522;2.979032;14296.09861;0.079333;71954.5047;0.011023;20558.58677;1;1;1;1
1;75;1;1;1;0.0975;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;11;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3.941643;1190;0.000015;553.689357;16.681399;20787.76744;2.979032;14296.09861;8.196901;252721.3081;0.011023;20558.58677;1;0;1;1
1;26;0;1;1;0.1058;0;0;145;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;39;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.000015;553.689357;22.049491;50254.39348;2.979032;14296.09861;3.770542;404892.1513;0.011023;20558.58677;1;1;1;1
1;86;1;1;1;0.2101;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;32;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000004;1199.166368;0.000015;553.689357;0.212043;2443.187475;2.979032;14296.09861;0.014322;10461.19506;0.011023;20558.58677;1;0;0;0
1;40;1;1;1;0.0896;0;1;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;30;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000031;431.695785;0.000015;553.689357;1.343118;2539.325414;2.979032;14296.09861;0.010484;80542.94081;0.011023;20558.58677;1;1;1;1
1;42;1;1;1;0.0707;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;42;0;0;9;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0.005456;4827.088831;0.000015;553.689357;43.660291;89550.06219;2.979032;14296.09861;0.159454;95399.07464;0.011023;20558.58677;1;0;1;1
1;106;1;1;1;0.0414;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;35;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000215;762.399806;0.000015;553.689357;109.596942;48738.69735;2.979032;14296.09861;0.226718;152814.2476;0.011023;20558.58677;1;1;1;0
1;87;1;1;1;0.1331;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;9;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.001798;1283.186096;0.000015;553.689357;0.000006;0;2.979032;14296.09861;0.020455;4307.834285;0.011023;20558.58677;1;0;0;0
1;126;1;1;1;0.0547;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;49;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.001093;8189.64431;0.000015;553.689357;0.427705;53825.97964;2.979032;14296.09861;4.501751;2580999.429;0.011023;20558.58677;1;1;1;1
1;147;1;1;1;0.0623;0;0;145;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;27;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000086;1608.898984;0.000015;553.689357;0.018481;1587.78344;2.979032;14296.09861;1.076275;533197.2942;0.011023;20558.58677;1;0;1;0
1;132;1;1;1;0.3783;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;25;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.003038;508.292333;0.001182;251.598828;42.873064;3929.696271;1.202224;25468.33592;0.009519;17079.95886;0.020383;22724.7559;1;1;1;0
1;75;1;1;1;0.0975;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;11;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3.941643;1190;0.001182;251.598828;16.681399;20787.76744;1.202224;25468.33592;8.196901;252721.3081;0.020383;22724.7559;1;0;1;1
1;55;1;1;1;0.0764;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;21;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.635562;0;0.001182;251.598828;0.219632;1051.065709;1.202224;25468.33592;0.068347;15869.1681;0.020383;22724.7559;1;1;1;1
1;123;1;1;1;0.1896;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000264;851.203026;0.001182;251.598828;0.000897;8321;1.202224;25468.33592;0.003192;7220.372761;0.020383;22724.7559;1;0;1;0
1;212;1;1;1;0.4201;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;21;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000535;1515.066759;0.001182;251.598828;1.938789;48363.48686;1.202224;25468.33592;0.529235;239858.5312;0.020383;22724.7559;1;1;1;1
1;45;0;0;1;0.0286;0;0;117;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;31;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0.001182;251.598828;0;0;1.202224;25468.33592;0.136372;50084.39724;0.020383;22724.7559;1;1;1;0
1;41;1;1;1;0.0589;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;25;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.011649;13149.72429;0.001182;251.598828;15.074483;149105.3706;1.202224;25468.33592;0.86293;136310.7007;0.020383;22724.7559;1;1;1;0
1;38;0;1;1;0.0609;0;0;117;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;33;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0.001182;251.598828;5.309078;18885.56455;1.202224;25468.33592;0.140813;86094.02829;0.020383;22724.7559;1;1;1;0
1;96;0;1;1;0.0989;0;0;117;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001182;251.598828;0.000035;0;1.202224;25468.33592;0.004279;9570.114402;0.020383;22724.7559;1;1;1;1
1;27;0;1;1;0.0581;0;0;117;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;13;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001182;251.598828;0.007034;0.563147;1.202224;25468.33592;0.220252;37360.07752;0.020383;22724.7559;1;1;1;1
1;106;1;1;1;0.0414;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;2;44;0;0;9;0;0;;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0.000215;762.399806;0.001182;251.598828;109.596942;48738.69735;1.202224;25468.33592;0.226718;152814.2476;0.020383;22724.7559;1;1;1;0
1;190;1;1;1;0.014;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.004531;4208.561044;0.001182;251.598828;4.229922;48685.91396;1.202224;25468.33592;0.307831;29842.75488;0.020383;22724.7559;1;1;1;0
1;110;1;1;1;0.0703;0;0;117;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;2;4;30;0;0;8;0;0;;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0.025377;20673.27086;0.001182;251.598828;99.554448;69869.81168;1.202224;25468.33592;0.046798;120532.0675;0.020383;22724.7559;1;1;0;0
1;72;1;1;1;0.1567;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;56;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.048112;62384.57186;0.001182;251.598828;4.294762;996999.4336;1.202224;25468.33592;2.03794;542579.0695;0.020383;22724.7559;1;1;1;1
1;137;0;0;1;0.3333;0;1;117;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.001182;251.598828;0;0;1.202224;25468.33592;0.007312;6021.974584;0.020383;22724.7559;1;0;1;1
1;31;1;1;1;0.272;0;0;117;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;12;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.001182;251.598828;8.153837;22834.05197;1.202224;25468.33592;0.003991;5782.376443;0.020383;22724.7559;1;0;1;0
1;20;1;1;1;0.302;0;0;63;1;1;1;1;0;1;0.0225;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.001708;734.104157;0.00065;12628.53075;11.954315;21066.84006;2.371876;40339.09798;0.185958;11083.17856;0.014865;15137.85004;1;1;1;1
1;132;1;1;1;0.3783;0;0;63;1;1;1;1;0;1;0.0225;1;1;1;1;0;0;1;0;0;0;16;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.003038;508.292333;0.00065;12628.53075;42.873064;3929.696271;2.371876;40339.09798;0.009519;17079.95886;0.014865;15137.85004;1;1;1;0
1;55;1;1;1;0.0764;0;0;63;1;1;1;1;0;1;0.0225;1;1;1;1;0;0;1;0;0;0;28;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.635562;0;0.00065;12628.53075;0.219632;1051.065709;2.371876;40339.09798;0.068347;15869.1681;0.014865;15137.85004;1;1;1;1
